sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_rddma_credits0,0x21b40080
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_rddma_credits1,0x21b40084
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_rddma_credits2,0x21b40088
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_rddma_credits3,0x21b4008c
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.nrp.nrp_rddma_credits4,0x21b40090
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_credit_cnt_host0,0x21b80300
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_credit_cnt_host1,0x21b80304
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_credit_cnt_host2,0x21b80308
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_credit_cnt_host3,0x21b8030c
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_credit_cnt_host4,0x21b80310
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_rd_credit_cnt_host0,0x21b80320
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_rd_credit_cnt_host1,0x21b80324
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_rd_credit_cnt_host2,0x21b80328
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_rd_credit_cnt_host3,0x21b8032c
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif0_rd_credit_cnt_host4,0x21b80330
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif1_credit_cnt_host0,0x21b80380
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif1_credit_cnt_host2,0x21b80388
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif1_credit_cnt_host3,0x21b8038c
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif1_credit_cnt_host4,0x21b80390
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif1_rd_credit_cnt_host0,0x21b803a0
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif1_rd_credit_cnt_host1,0x21b803a4
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif1_rd_credit_cnt_host2,0x21b803a8
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif1_rd_credit_cnt_host3,0x21b803ac
sv.mmg.nss.nvme_cpg.nvme_cfg_npi.pal2hif.hif1_rd_credit_cnt_host4,0x21b803b0

sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_parser_fifo_credit,0x293c41b0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_parser_fifo_credit_usage,0x293c41b8
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_share,0x293c4218
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_share,0x293c4220
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_per_path0,0x293c4380
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_per_path1,0x293c4388
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_per_path2,0x293c4390
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_per_path3,0x293c4398
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_per_path4,0x293c43a0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_per_path5,0x293c43a8
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_per_path6,0x293c43b0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_per_path7,0x293c43b8
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_per_path8,0x293c43c0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_per_path0,0x293c4400
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_per_path1,0x293c4408
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_per_path2,0x293c4410
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_per_path3,0x293c4418
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_per_path4,0x293c4420
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_per_path5,0x293c4428
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_per_path6,0x293c4430
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_per_path7,0x293c4438
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path0,0x293c4480
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path1,0x293c4488
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path2,0x293c4490
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path3,0x293c4498
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path4,0x293c44a0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path5,0x293c44a8
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path6,0x293c44b0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path7,0x293c44b8
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path8,0x293c44c0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path_share0,0x293c4500
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path_share1,0x293c4508
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path_share2,0x293c4510
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path_share3,0x293c4518
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path_share4,0x293c4520
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path_share5,0x293c4528
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path_share6,0x293c4530
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path_share7,0x293c4538
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_credit_usage_per_path_share8,0x293c4540
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path0,0x293c4580
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path1,0x293c4588
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path2,0x293c4590
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path3,0x293c4598
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path4,0x293c45a0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path5,0x293c45a8
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path6,0x293c45b0
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path7,0x293c45b8
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path_share0,0x293c4600
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path_share1,0x293c4608
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path_share2,0x293c4610
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path_share3,0x293c4618
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path_share4,0x293c4620
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path_share5,0x293c4628
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path_share6,0x293c4630
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_rx_credit_usage_per_path_share7,0x293c4638
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_max_credit_per_path0,0x293c4680
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_max_credit_per_path1,0x293c4688
sv.mmg.nss.fxp.nss.fxp.evmin.evmin_fxp_regs.pm_tx_max_credit_per_path2,0x293c4690
