ice.icm_ing_sa_man.icm_add_err_counter,0x2024e01010
ice.icm_eg_sa_man.icm_del_err_counter,0x2024d01014
ice.icm_ing_sa_man.icm_del_err_counter,0x2024e01014
ice.icm_eg_sa_man.icm_cache_icv_err_counter_lo,0x2024d01028
ice.icm_ing_sa_man.icm_cache_icv_err_counter_lo,0x2024e01028
ice.icm_eg_sa_man.icm_cache_icv_err_counter_hi,0x2024d0102c
ice.icm_ing_sa_man.icm_cache_icv_err_counter_hi,0x2024e0102c
ice.icm_eg_sa_man.icm_read_err_counter,0x2024d01018
ice.icm_ing_sa_man.icm_read_err_counter,0x2024e01018
ice.icm_eg_sa_man.icm_dram_write,0x2024d01034
ice.icm_ing_sa_man.icm_dram_write,0x2024e01034
ice.icm_eg_sa_man.icm_dram_read,0x2024d01038
ice.icm_ing_sa_man.icm_dram_read,0x2024e01038
lan.reg_mem.pqm_regs.gl_mdet_tx_pqm_inst,0x2026343118
lan.reg_mem.tclan_regs.tclan_mem_ecc_cor_err_inst,0x2026227910
lan.reg_mem.tclan_regs.tclan_mem_ecc_uncor_err_inst,0x2026227914
lan.reg_mem.hspm_regs.gldcb_hspm_dfd_err_inst,0x2026540368
pkb.nss_pkb_reg_mem.pkb_reg_map.pb_int_ares_icr,0x20240004a0
pkb.nss_pkb_reg_mem.pkb_reg_map.pb_int_ares_icr_msk,0x20240004a8
pkb.nss_pkb_reg_mem.pkb_reg_map.pb_int_imc_icr,0x2024000490
pkb.nss_pkb_reg_mem.pkb_reg_map.pb_int_imc_icr_msk,0x2024000498
pkb.nss_pkb_reg_mem.pkb_reg_map.pkb_int_status0,0x20240004e0
pkb.nss_pkb_reg_mem.pkb_reg_map.pkb_internal_err_status,0x20240004e8
ts.nss_ts_reg_mem.ts0_imc_non_tw_func_csr.ts_int_ares_icr_inst,0x2023800050
ts.nss_ts_reg_mem.ts0_imc_non_tw_func_csr.ts_int_imc_icr_inst,0x2023800040
ts.nss_ts_reg_mem.ts0_imc_non_tw_func_csr.ts_int_fatal_icr_inst,0x2023800028
pr.nss_pr_reg_mem.pr_shell_ctl_map.pr_ecc_cor_err,0x2022803e00
pr.nss_pr_reg_mem.pr_shell_ctl_map.pr_ecc_uncor_err,0x2022803e08
